App Name,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Released,Last Updated,Content Rating,Ad Supported,In App Purchases,Editors Choice,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
Classy Ankara Short Styles,Lifestyle,4.3,2572,"500,000+",500000,915732,True,0.0,USD,7.0M,4.0.3 and up,Primex Technologies,2-Oct-18,2-Sep-20,Everyone,True,False,False,,,,,,,,,,
The Jungle Chess - Jungle Crush Friends Game,Casino,3.2,10,"1,000+",1000,2787,True,0.0,USD,11M,4.0 and up,FIRE SHOOTERS,15-Oct-18,16-Oct-18,Everyone,True,False,False,,,,,,,,,,
The Hardest Game - Blackhole Version,Entertainment,3.3,6,500+,500,586,True,0.0,USD,3.7M,4.1 and up,FIRE SHOOTERS,30-Mar-19,31-Mar-19,Everyone,True,False,False,,,,,,,,,,
AGENT BANKING,Finance,0.0,0,"1,000+",1000,1091,True,0.0,USD,5.3M,4.1 and up,Sterling Bank Plc,19-Jun-20,19-Jun-20,Everyone,False,False,False,,,,,,,,,,
Colorize Images,Photography,4.3,6627,"1,000,000+",1000000,1221313,True,0.0,USD,7.1M,4.3 and up,Colorize Images,30-Apr-19,21-Nov-20,Everyone,True,True,False,,,,,,,,,,
Altpay,Finance,3.6,93,"10,000+",10000,13647,True,0.0,USD,19M,4.2 and up,Sterling Bank Plc,4-Feb-19,27-Jun-19,Everyone,False,False,False,,,,,,,,,,
Fieldwire - Construction Management & Punch List,Business,4.6,2405,"500,000+",500000,578239,True,0.0,USD,Varies with device,Varies with device,Fieldwire,6-Jun-14,3-Nov-20,Everyone,False,False,False,,,,,,,,,,
Smart Stock,Finance,4.6,21,"1,000+",1000,4096,True,0.0,USD,4.7M,4.4 and up,DSGNTeam,17-Jul-20,8-Sep-20,Everyone,True,True,False,,,,,,,,,,
VPN Master - Unlimited VPN Proxy,Tools,4.6,187190,"10,000,000+",10000000,19111682,True,0.0,USD,15M,5.0 and up,VPN Capa Team,21-Jun-19,28-Nov-20,Everyone,True,True,False,,,,,,,,,,
Today VPN - Free VPN Proxy - Unlimited VPN,Tools,4.3,408,"50,000+",50000,84549,True,0.0,USD,11M,4.1 and up,iAppLand Studio,2-Apr-20,24-Nov-20,Everyone,True,True,False,,,,,,,,,,
HA Tunnel Lite - 100% Free Tweaks Injection VPN,Tools,4.6,2015,"100,000+",100000,332997,True,0.0,XXX,4.0M,5.0 and up,Art Of Tunnel,28-Aug-20,7-Nov-20,Everyone,True,False,False,,,,,,,,,,
Windscribe VPN,Tools,4.3,29454,"5,000,000+",5000000,5724944,True,0.0,USD,Varies with device,Varies with device,Windscribe,3-Nov-17,25-Aug-20,Everyone,False,True,False,,,,,,,,,,
Ryn VPN - Free Unlimited Secure VPN Proxy Server,Tools,4.7,2735,"100,000+",100000,492847,True,0.0,USD,24M,4.1 and up,Roblox VPN,3-Sep-19,27-Nov-20,Everyone,True,True,False,,,,,,,,,,
VPN Inf - Unlimited Free VPN & Fast Security VPN,Tools,4.5,48860,"1,000,000+",1000000,2991994,True,0.0,USD,10M,5.0 and up,Inf Security Studio,2-Nov-18,5-May-20,Everyone,True,True,False,,,,,,,,,,
Sociology,Education,4.2,211,"50,000+",50000,50002,True,0.0,USD,25M,5.0 and up,Open Education,15-Feb-17,8-Oct-20,Everyone,True,True,False,,,,,,,,,,
U.S. History,Education,4.2,69,"10,000+",10000,13947,True,0.0,USD,27M,5.0 and up,Open Education,17-Feb-17,8-Oct-20,Everyone,True,True,False,,,,,,,,,,
"How to care for hair, face and body",Health & Fitness,4.5,15417,"1,000,000+",1000000,1933927,True,0.0,USD,17M,4.1 and up,Dmitry Nazarenko,7-Dec-14,23-Jul-20,Everyone,True,False,False,,,,,,,,,,
Telling the Truth,Social,4.6,88,"10,000+",10000,17109,True,0.0,USD,24M,4.4 and up,Crowd Hub,1-Feb-15,1-May-20,Everyone,True,False,False,,,,,,,,,,
Nexus Smart ID,Business,3.4,98,"10,000+",10000,39532,True,0.0,USD,18M,4.4 and up,Nexus Software Apps,1-Dec-15,24-Nov-20,Everyone,False,False,False,,,,,,,,,,
Life Hacks - Get Smarter Happier Everyday,Productivity,5.0,45,500+,500,548,True,0.0,USD,9.8M,5.0 and up,Applifehack,4-Aug-20,10-Sep-20,Everyone,False,False,False,,,,,,,,,,
Photo Scan App by Photomyne,Photography,4.5,15939,"1,000,000+",1000000,3282677,True,0.0,USD,70M,5.0 and up,Photomyne Ltd.,20-Sep-16,11-Nov-20,Everyone,False,True,False,,,,,,,,,,
Calculadora Materiales de Construcción,Productivity,4.1,269,"100,000+",100000,157114,True,0.0,USD,7.3M,4.0.3 and up,Matias E. Ramírez G.,4-Jan-17,23-Dec-18,Everyone,False,True,False,,,,,,,,,,
Estimates & Invoices with Dux-facti,Business,0.0,0,"1,000+",1000,1381,True,0.0,USD,5.4M,5.0 and up,Patrice BARBAROUX,18-Oct-18,18-Nov-20,Everyone,False,True,False,,,,,,,,,,
U-VPN (Free Unlimited & Very Fast & Secure VPN),Tools,4.6,16863,"1,000,000+",1000000,1362046,True,0.0,USD,27M,5.0 and up,5Star Dev LTD,5-Mar-19,28-Oct-20,Everyone,True,False,False,,,,,,,,,,
Color Harmony,Tools,4.0,2358,"500,000+",500000,970432,True,0.0,USD,5.9M,4.2 and up,Powsty,30-Oct-14,16-Nov-20,Everyone,True,True,False,,,,,,,,,,
? ??? ?? ?? ?? ??  |  TikNet VPN,Tools,4.4,4849,"100,000+",100000,131531,True,0.0,USD,52M,5.0 and up,TikNet VPN,14-Apr-19,28-Aug-20,Everyone,False,False,False,,,,,,,,,,
CyberGuard VPN | Fast & Secure Free VPN - Proxy,Tools,4.4,15798,"500,000+",500000,600115,True,0.0,USD,20M,4.1 and up,Net Optimizer,26-Jun-19,31-Oct-20,Everyone,True,True,False,,,,,,,,,,
VPN Robot -Free Unlimited VPN Proxy &WiFi Security,Tools,4.6,247501,"10,000,000+",10000000,11375583,True,0.0,USD,5.1M,4.1 and up,AUTUMN BREEZE PTE. LIMITED,22-Apr-17,4-Jun-20,Everyone,True,True,False,,,,,,,,,,
Urban Free VPN proxy Unblocker - Best VPN,Tools,3.9,7810,"1,000,000+",1000000,1208261,True,0.0,USD,14M,5.0 and up,Urban VPN,20-Jun-19,11-Nov-20,Everyone,False,True,False,,,,,,,,,,
Free VPN & Proxy,Tools,4.2,2518,"500,000+",500000,558975,True,0.0,USD,24M,5.0 and up,Desoline transportation and tourist,22-Jan-20,25-Nov-20,Everyone,True,True,False,,,,,,,,,,
Panther VPN. Fast & Secure WiFi Protection,Tools,4.0,839,"50,000+",50000,91770,True,0.0,USD,28M,5.1 and up,marketing66,2-Jun-20,25-Nov-20,Everyone,True,True,False,,,,,,,,,,
VPN WASEL Pro,Tools,4.3,3976,"500,000+",500000,522808,True,0.0,USD,30M,4.1 and up,iElement B.V,4-Jun-13,14-Nov-20,Everyone,False,True,False,,,,,,,,,,
Microbe Notes | Microbiology and Biology Notes,Education,4.5,76,"10,000+",10000,12775,True,0.0,USD,9.5M,4.1 and up,Sagar Aryal,17-Jun-20,1-Nov-20,Everyone,True,False,False,,,,,,,,,,
MedNotes - For & By Medical Students,Education,4.9,190,"10,000+",10000,16233,True,0.0,USD,30M,5.0 and up,MedNotes,24-Jun-20,23-Nov-20,Everyone,True,False,False,,,,,,,,,,
Daily Anatomy: Flashcard Quizzes to Learn Anatomy,Medical,4.6,4162,"100,000+",100000,161832,True,0.0,USD,41M,4.4 and up,Kenhub,14-Aug-17,5-Feb-19,Everyone,False,False,False,,,,,,,,,,
iLead 21 Novice,Education,0.0,0,10+,10,22,True,0.0,USD,5.7M,4.4 and up,Crowd Hub,11-Feb-18,2-Mar-20,Everyone,True,False,False,,,,,,,,,,
Community Connector Searcy,Education,0.0,0,100+,100,218,True,0.0,USD,5.0M,4.4 and up,Crowd Hub,7-Apr-16,7-May-20,Everyone,True,False,False,,,,,,,,,,
"Recurlog: Recurring tasks, chores, Reminders & Log",Productivity,4.3,103,"5,000+",5000,8188,True,0.0,USD,2.3M,4.1 and up,BrightsideApps,17-Jul-18,31-Oct-18,Everyone,False,True,False,,,,,,,,,,
Study Guide Pro,Education,4.2,91,"1,000+",1000,1167,False,0.99,USD,13M,4.4 and up,SoftwaRevolution,29-Oct-13,17-Apr-20,Everyone,False,False,False,,,,,,,,,,
Single-line | Electrical diagrams,Productivity,4.5,18,"1,000+",1000,3370,True,0.0,EUR,5.1M,4.0.3 and up,Ángel Martínez,7-Oct-20,26-Nov-20,Everyone,True,True,False,,,,,,,,,,
InstElectric - Electricity,Productivity,4.3,83,"10,000+",10000,33339,True,0.0,USD,6.6M,4.0.3 and up,Ángel Martínez,14-Aug-17,15-Sep-20,Everyone,True,False,False,,,,,,,,,,
Industrial Utility,Tools,4.3,208,"50,000+",50000,89121,True,0.0,USD,2.5M,4.0.3 and up,JABG CA,1-Mar-16,2-Jan-17,Everyone,False,False,False,,,,,,,,,,
Colorist: Adult coloring book,Entertainment,4.0,2340,"100,000+",100000,303324,True,0.0,USD,63M,4.4 and up,"Nika Entertainment - Fun, Creativity & Relax",5-May-18,30-Jul-19,Everyone,True,True,False,,,,,,,,,,
SpeedVPN Iran,Tools,4.3,5796,"100,000+",100000,381981,True,0.0,USD,54M,5.0 and up,RikaWeb,20-Nov-17,14-Jul-20,Everyone,False,False,False,,,,,,,,,,
20SPEED VPN,Tools,4.3,5078,"50,000+",50000,75354,True,0.0,USD,40M,4.1 and up,20SPEED VPN,4-Aug-19,21-Sep-20,Everyone,False,False,False,,,,,,,,,,
VPN Hotspot - tethering/Wi-Fi repeater,Tools,4.2,2349,"100,000+",100000,472318,True,0.0,USD,3.1M,5.0 and up,Mygod Studio,22-Jan-18,7-Nov-20,Everyone,False,True,False,,,,,,,,,,
FREEDOME VPN,Tools,4.4,49537,"1,000,000+",1000000,4842674,True,0.0,USD,12M,Varies with device,F-Secure Corporation,20-Dec-13,20-Nov-20,Everyone,False,True,False,,,,,,,,,,
"Aloha VPN - unblock sites, encrypt WiFi hot spot",Tools,4.0,890,"100,000+",100000,152266,True,0.0,USD,7.6M,5.0 and up,Aloha Mobile,21-Mar-19,11-Feb-20,Everyone,False,True,False,,,,,,,,,,
VPN99 - fast secure vpn,Tools,4.0,246,"500,000+",500000,708355,True,0.0,USD,Varies with device,4.3 and up,Double Loot Limited,12-Oct-18,27-Nov-20,Everyone,False,True,False,,,,,,,,,,
Speedy Quark VPN - Fast Servers & Secure Porxy,Tools,4.6,1127,"100,000+",100000,422365,True,0.0,USD,10M,4.4 and up,Free VPN - Fast Proxy Inc.,29-Dec-19,20-Nov-20,Everyone,True,True,False,,,,,,,,,,
QuranHive,Education,4.8,1420,"100,000+",100000,109124,True,0.0,USD,3.1M,4.1 and up,QuranHive,20-May-18,20-May-18,Everyone,False,False,False,,,,,,,,,,
Financial Accounting Free Course 2018,Education,4.6,234,"50,000+",50000,72487,True,0.0,USD,5.3M,4.3 and up,Advanced Educational Technology Inc,27-Oct-16,19-Sep-18,Everyone,True,True,False,,,,,,,,,,
Anatomyka Skeleton,Education,4.7,114,"5,000+",5000,8360,True,0.0,USD,60M,4.4 and up,Woodoo Art s.r.o.,6-May-20,3-Nov-20,Everyone,True,True,False,,,,,,,,,,
Buddy Expert,Health & Fitness,4.4,13,500+,500,515,True,0.0,USD,Varies with device,5.0 and up,CROWD FORCE LLP,6-Sep-19,17-Sep-20,Everyone,False,False,False,,,,,,,,,,
Edulog Parent Portal,Education,2.2,119,"10,000+",10000,14925,True,0.0,USD,34M,6.0 and up,Edulog,31-Jul-18,9-Nov-20,Everyone,False,False,False,,,,,,,,,,
Church by MinistryOne,Lifestyle,3.9,79,"10,000+",10000,23030,True,0.0,USD,36M,5.0 and up,Ministry Brands,27-Jun-18,5-Nov-20,Everyone,False,False,False,,,,,,,,,,
Flashcard Machine,Education,4.3,1076,"10,000+",10000,27205,False,2.99,USD,4.3M,2.2 and up,Flashcard Machine,22-Oct-11,11-Oct-16,Everyone,False,False,False,,,,,,,,,,
USMLE & MCAT Study Schedule Planner: Cram Fighter,Education,3.5,87,"10,000+",10000,17028,True,0.0,USD,22M,4.4 and up,"Cram Fighter, Inc.",4-Aug-14,8-Apr-20,Everyone,True,False,False,,,,,,,,,,
Steel Weight Calculator,Productivity,4.5,4140,"100,000+",100000,348270,True,0.0,USD,3.2M,4.4 and up,despDev,27-Oct-14,21-Sep-18,Everyone,True,True,False,,,,,,,,,,
Mechanical Engineering One Pro,Productivity,4.6,99,"1,000+",1000,3619,False,3.29,USD,12M,2.1 and up,Multi Disciplinary Software,24-Oct-15,16-Jun-16,Everyone,False,False,False,,,,,,,,,,
Paint Color: Coloring by Number for Adults,Board,4.4,2809,"100,000+",100000,302896,True,0.0,USD,28M,4.4 and up,Amazing Numbers Coloring Book,22-Mar-20,25-Nov-20,Everyone,True,True,False,,,,,,,,,,
Toosheh Extractor (????),Tools,4.1,1317,"100,000+",100000,133977,True,0.0,USD,29M,5.1 and up,Toosheh,2-May-17,25-Aug-20,Everyone,False,False,False,,,,,,,,,,
SetupVPN,Tools,4.4,7238,"100,000+",100000,393711,True,0.0,USD,4.7M,5.0 and up,SetupVPN,20-Mar-17,5-Mar-20,Everyone,False,False,False,,,,,,,,,,
Webroot WiFi Security VPN & Data Privacy,Tools,3.6,621,"100,000+",100000,170846,True,0.0,USD,26M,4.1 and up,Webroot Inc.,10-Oct-18,26-Mar-20,Everyone,False,True,False,,,,,,,,,,
F-Secure SENSE Router,Tools,4.2,109,"10,000+",10000,19336,True,0.0,USD,13M,5.0 and up,F-Secure Corporation,13-Jun-17,19-Mar-20,Everyone,False,False,False,,,,,,,,,,
SmartyDNS - VPN and Smart DNS,Productivity,3.9,96,"10,000+",10000,24098,True,0.0,USD,5.6M,4.1 and up,SmartyDNS.com,23-Nov-16,10-Nov-20,Everyone,False,True,False,,,,,,,,,,
uVPN - VPN with no limits,Productivity,3.0,401,"50,000+",50000,56132,True,0.0,USD,24M,5.0 and up,Brocode Limited,17-Dec-19,25-Nov-20,Everyone,False,True,False,,,,,,,,,,
Arabic Unlocked: Learn Arabic and Quran,Education,4.9,929,"50,000+",50000,52149,True,0.0,USD,59M,4.1 and up,Arabic-Unlocked,19-Sep-19,5-Nov-20,Everyone,False,True,False,,,,,,,,,,
Taskinator,Productivity,4.6,138,"5,000+",5000,5820,True,0.0,USD,11M,4.1 and up,Greentech Apps Foundation,9-Sep-19,29-Apr-20,Everyone,False,False,False,,,,,,,,,,
Medical terminology - Offline,Medical,4.2,5045,"100,000+",100000,331182,True,0.0,USD,25M,4.0 and up,NTStudio,16-Jun-16,1-Oct-17,Everyone,True,True,False,,,,,,,,,,
Buddy Punch Employee Time Tracking & Scheduling,Business,3.4,94,"10,000+",10000,25494,True,0.0,USD,11M,5.0 and up,Buddy Punch LLC,26-May-16,18-Nov-20,Everyone,False,False,False,,,,,,,,,,
Mentor® by eDriving Business,Education,2.2,180,"10,000+",10000,13026,True,0.0,USD,160M,5.0 and up,"eDriving, LLC",22-Mar-17,20-Nov-20,Everyone,False,False,False,,,,,,,,,,
SchoolPass Parent & Student,Education,2.4,37,"10,000+",10000,10174,True,0.0,USD,25M,6.0 and up,"MHR Technologies, Inc.",10-Aug-20,19-Nov-20,Everyone,False,False,False,,,,,,,,,,
Langley FCU,Finance,4.6,1167,"50,000+",50000,94872,True,0.0,USD,21M,6.0 and up,Langley Federal Credit Union,20-Apr-15,13-Nov-20,Everyone,False,False,False,,,,,,,,,,
NCLEX RN Ultimate Reviewer 2020,Education,4.7,3417,"100,000+",100000,283985,True,0.0,USD,8.4M,4.1 and up,Ultimate Review Apps,8-Jun-14,7-Apr-19,Everyone,True,False,False,,,,,,,,,,
TOEIC Practice Listening & Reading,Education,4.6,178,"10,000+",10000,22418,True,0.0,USD,9.9M,4.1 and up,B.L.E EDUS,24-Jun-18,4-Aug-20,Everyone,True,True,False,,,,,,,,,,
Study Checker,Education,4.5,3985,"500,000+",500000,613430,True,0.0,USD,2.6M,2.3 and up,mjsoft,24-Mar-12,4-May-16,Everyone,True,False,False,,,,,,,,,,
Cross Stitch Club  Color by Numbers with a Hoop,Board,4.2,6074,"1,000,000+",1000000,1251155,True,0.0,USD,42M,5.0 and up,Saba Games,7-Feb-19,25-Oct-20,Everyone,True,True,False,,,,,,,,,,
Coloraxy - Color by Number & Color by Custom Game,Entertainment,4.5,109,"10,000+",10000,22539,True,0.0,XXX,56M,5.0 and up,Nideras Studio,18-Jul-20,22-Nov-20,Everyone,True,True,False,,,,,,,,,,
Webroot SecureWeb Browser,Tools,4.4,1329,"500,000+",500000,518873,True,0.0,USD,4.6M,4.4 and up,Webroot Inc.,22-Aug-12,28-Mar-19,Everyone,False,False,False,,,,,,,,,,
Sentrie,Tools,3.8,212,"10,000+",10000,45823,True,0.0,USD,10M,7.1 and up,esguard.io,20-Mar-19,24-Nov-20,Everyone,False,True,False,,,,,,,,,,
Nebulo - DNS Changer for DNS over HTTPS/TLS,Tools,4.4,1009,"50,000+",50000,81536,True,0.0,USD,5.3M,5.0 and up,Frostnerd.com,17-Nov-19,31-Aug-20,Everyone,False,False,False,,,,,,,,,,
Magic iPerf including iPerf3,Tools,4.5,340,"100,000+",100000,124966,True,0.0,USD,786k,4.4 and up,NextDoorDeveloper,28-Nov-15,29-Nov-15,Everyone,False,False,False,,,,,,,,,,
Ping & Net,Tools,4.4,9974,"1,000,000+",1000000,1711069,True,0.0,USD,Varies with device,Varies with device,Ulf Dittmer,9-Jun-10,14-Oct-20,Everyone,False,False,False,,,,,,,,,,
DNS Changer | Mobile Data & WiFi | IPv4 & IPv6,Tools,4.5,873052,"5,000,000+",5000000,9749936,True,0.0,USD,11M,4.2 and up,BGNmobi,17-Nov-15,31-Oct-20,Everyone,True,True,False,,,,,,,,,,
MobileIron Provisioner,Business,3.6,13,"10,000+",10000,11908,True,0.0,USD,Varies with device,Varies with device,MobileIron,14-Dec-15,10-Sep-20,Everyone,False,False,False,,,,,,,,,,
Speak Korean,Education,4.5,2970,"100,000+",100000,295518,True,0.0,USD,26M,4.0 and up,NTStudio,24-Dec-15,1-Oct-17,Everyone,True,True,False,,,,,,,,,,
PHR Pocket Prep,Education,4.4,713,"10,000+",10000,13112,True,0.0,USD,14M,5.0 and up,"Pocket Prep, Inc.",20-Mar-15,29-Sep-20,Everyone,False,True,False,,,,,,,,,,
hum by Colgate,Health & Fitness,4.7,109,"1,000+",1000,3406,True,0.0,USD,61M,6.0 and up,Colgate-Palmolive Company,22-Jul-20,5-Oct-20,Everyone,False,False,False,,,,,,,,,,
Nurture - Smart Reminders and Relationship Coach,Communication,4.3,32,"1,000+",1000,1025,True,0.0,USD,20M,7.0 and up,emit,12-Mar-20,12-Oct-20,Teen,False,True,False,,,,,,,,,,
Transact eAccounts,Education,3.0,98,"10,000+",10000,27676,True,0.0,USD,5.1M,6.0 and up,Transact Campus Inc.,14-Jan-19,21-Sep-20,Everyone,False,False,False,,,,,,,,,,
NHA Parent Portal,Education,3.8,46,"10,000+",10000,15883,True,0.0,USD,7.5M,5.0 and up,National Heritage Academies,10-Jun-19,4-Nov-20,Everyone,False,False,False,,,,,,,,,,
29 Reading Complete  TOEIC® Test With Correction,Education,4.7,426,"100,000+",100000,119831,True,0.0,USD,6.1M,4.1 and up,Practice To Success PTS,6-Feb-15,28-Dec-19,Everyone,True,True,False,,,,,,,,,,
Sounds of Speech,Education,4.0,158,"5,000+",5000,9663,False,3.99,USD,71M,4.0 and up,University of Iowa Research Foundation,4-Jan-14,9-Feb-16,Everyone,False,False,False,,,,,,,,,,
Pomodoro Timer Lite,Productivity,4.7,43104,"1,000,000+",1000000,2172678,True,0.0,USD,3.9M,4.1 and up,Tatkov Lab,18-Oct-12,3-Oct-18,Everyone,False,False,False,,,,,,,,,,
Glitter Unicorn Coloring Book - Rainbow Drawing,Art & Design,4.7,116,"100,000+",100000,154108,True,0.0,USD,30M,4.1 and up,FunKidStudio,20-Jul-19,21-Jul-20,Everyone,True,True,False,,,,,,,,,,
Adult Halloween Glitter Color By Number Book Free,Entertainment,4.3,362,"10,000+",10000,43361,True,0.0,USD,24M,4.4 and up,Color By Number Pixelart Pages - Coloring Arena,9-Oct-19,18-Oct-20,Everyone,True,True,False,,,,,,,,,,
Animal Color by Number Coloring Book,Entertainment,4.3,108,"10,000+",10000,28500,True,0.0,USD,Varies with device,Varies with device,Color by Number: Pixel Art by Peaksel,7-Jun-19,24-Dec-19,Everyone,True,True,False,,,,,,,,,,
Christmas Gems Diamond Art Glitter Color By Number,Entertainment,4.2,71,"10,000+",10000,15224,True,0.0,USD,28M,4.1 and up,Color By Number Pixelart Pages - Coloring Arena,9-Dec-19,24-Nov-20,Everyone,True,True,False,,,,,,,,,,
WiGLE WiFi Wardriving,Tools,4.3,3814,"500,000+",500000,746273,True,0.0,USD,6.0M,4.0 and up,WiGLE.net,31-Mar-10,25-Nov-20,Everyone,False,False,False,,,,,,,,,,
Network Signal Info,Tools,4.2,39260,"5,000,000+",5000000,5484349,True,0.0,USD,18M,5.0 and up,KAIBITS Software GmbH,5-Apr-11,12-Oct-20,Everyone,True,False,False,,,,,,,,,,
Network Scanner,Tools,4.5,8302,"1,000,000+",1000000,1048147,True,0.0,USD,4.5M,4.1 and up,First Row,1-Mar-15,3-Oct-20,Everyone,True,True,False,,,,,,,,,,
Network Info II (Donate),Communication,4.7,170,"1,000+",1000,3612,False,1.49,USD,692k,2.1 and up,Alexandros Schillings,24-Jun-10,2-Apr-13,Everyone,False,False,False,,,,,,,,,,
MobileIron AppStation,Productivity,2.1,40,"5,000+",5000,8212,True,0.0,USD,72M,5.0 and up,MobileIron,26-Jun-19,21-Sep-20,Everyone,False,False,False,,,,,,,,,,
MobileIron Docs@Work,Business,2.2,51,"50,000+",50000,81991,True,0.0,USD,98M,6.0 and up,MobileIron,7-Jul-16,3-Sep-20,Everyone,False,False,False,,,,,,,,,,
OB Express 2.0,Education,4.6,25,"10,000+",10000,14315,True,0.0,USD,1.7M,4.1 and up,Food and Drug Administration,3-May-17,27-Jun-17,Everyone,False,False,False,,,,,,,,,,
StaffAny,Business,3.9,159,"5,000+",5000,9188,True,0.0,USD,47M,4.3 and up,StaffAny,27-Jul-18,21-Nov-20,Everyone,False,False,False,,,,,,,,,,
Northwest Mobile,Finance,3.8,4075,"100,000+",100000,144619,True,0.0,USD,10M,5.0 and up,Northwest,14-Aug-13,11-Nov-20,Everyone,True,False,False,,,,,,,,,,
MasteryConnect Student,Education,3.2,153,"10,000+",10000,29621,True,0.0,USD,1.1M,4.0.3 and up,MasteryConnect Inc,28-Dec-12,16-Sep-16,Everyone,False,False,False,,,,,,,,,,
GRE Cloud - Vocabulary with Mnemonics,Education,4.1,415,"10,000+",10000,22091,True,0.0,USD,8.6M,7.0 and up,GRE Cloud,28-Dec-15,4-Jul-20,Everyone,False,False,False,,,,,,,,,,
RemX,Business,3.6,39,"10,000+",10000,29503,True,0.0,USD,80M,4.4 and up,"EmployBridge, LLC",16-Jul-18,16-Oct-20,Everyone,False,False,False,,,,,,,,,,
Pronounce - Free offline Text to Speech,Education,4.1,399,"50,000+",50000,81333,True,0.0,USD,7.8M,5.0 and up,Beehive Innovations,26-Aug-17,24-Sep-17,Everyone,False,False,False,,,,,,,,,,
The 30-30 Schedule,Productivity,4.2,316,"50,000+",50000,52095,True,0.0,USD,4.4M,5.0 and up,Umbrafex,31-Jul-17,22-Jun-20,Everyone,True,True,False,,,,,,,,,,
Beauty Make Up Glitter Coloring Book for Girls,Art & Design,3.6,200,"100,000+",100000,343273,True,0.0,USD,27M,4.1 and up,FunKidStudio,31-Jul-19,19-Jun-20,Everyone,True,False,False,,,,,,,,,,
Color Island: Pixel Art,Casual,4.3,2513,"100,000+",100000,213501,True,0.0,USD,64M,5.0 and up,Athena Studio,7-Oct-19,20-Nov-20,Everyone,True,True,False,,,,,,,,,,
POLYGON : Coloring-Book? Poly Art by Numbers,Board,4.5,53951,"1,000,000+",1000000,4959733,True,0.0,USD,61M,5.0 and up,Severex,28-Dec-18,23-Oct-20,Teen,True,True,False,,,,,,,,,,
Pixel Art - Color by the Block Number,Entertainment,4.4,25911,"1,000,000+",1000000,4724752,True,0.0,USD,16M,4.1 and up,Brainit Games,16-Jan-18,25-May-20,Everyone,True,True,False,,,,,,,,,,
Wifi Inspector Pro,Tools,3.9,210,"1,000+",1000,3444,False,1.99,USD,1.4M,2.3 and up,LK Interactive Services,17-Nov-13,13-Jul-15,Everyone,False,False,False,,,,,,,,,,
Sniffer Wicap Pro,Tools,4.2,264,"5,000+",5000,8049,False,7.49,USD,3.8M,4.4 and up,evbadroid,3-Apr-13,23-Jun-20,Everyone,False,False,False,,,,,,,,,,
WiFi Monitor: analyzer of WiFi networks,Tools,4.5,19008,"1,000,000+",1000000,2092393,True,0.0,USD,Varies with device,Varies with device,Alexander Kozyukov,3-Apr-15,18-Nov-20,Everyone,True,True,False,,,,,,,,,,
Logcat Extreme Pro,Tools,4.5,95,"1,000+",1000,1897,False,2.31,USD,2.4M,4.0 and up,SCDevs,29-Jan-12,14-Aug-19,Everyone,False,False,False,,,,,,,,,,
IGate2 Pro,Tools,4.9,9,50+,50,94,False,3.49,USD,13M,4.4 and up,Agrosi L.,4-Feb-20,26-Jul-20,Everyone,False,False,False,,,,,,,,,,
Vendor App by ServisHero,Business,4.2,179,"10,000+",10000,14247,True,0.0,USD,Varies with device,Varies with device,Business Pixel Sdn Bhd,16-Jul-15,26-Oct-20,Everyone,False,False,False,,,,,,,,,,
SchoolsFirst FCU Mobile 5.0,Finance,1.9,179,"10,000+",10000,23418,True,0.0,USD,59M,5.0 and up,SchoolsFirst FCU,27-Sep-20,10-Nov-20,Everyone,False,False,False,,,,,,,,,,
Arrowhead Mobile Banking,Finance,2.8,1214,"100,000+",100000,112268,True,0.0,USD,18M,5.0 and up,ACU Mobile Developer,8-Jul-13,24-Mar-20,Everyone,True,False,False,,,,,,,,,,
Learning Genie for Parents,Education,3.9,244,"50,000+",50000,77130,True,0.0,USD,50M,4.4 and up,Learning Genie Inc,16-Oct-14,3-Nov-20,Everyone,False,False,False,,,,,,,,,,
School Stream,Education,4.5,3466,"50,000+",50000,98226,True,0.0,USD,7.8M,4.2 and up,unlimited FX Pty Ltd,17-Feb-14,16-Sep-19,Everyone,False,False,False,,,,,,,,,,
Spring ISD,Education,3.9,52,"5,000+",5000,7586,True,0.0,USD,28M,6.0 and up,Spring Independent School District,29-Jul-16,7-May-20,Everyone,False,False,False,,,,,,,,,,
English Offline Audio Topics,Education,4.4,625,"100,000+",100000,119195,True,0.0,USD,1.8M,4.0 and up,App Offline,2-Oct-16,7-Mar-18,Everyone,True,True,False,,,,,,,,,,
Learn to Draw Cute Drinks & Juices,Art & Design,4.2,753,"100,000+",100000,347685,True,0.0,USD,22M,4.4 and up,Cutepad Studio,12-Feb-19,30-Oct-20,Everyone,True,False,False,,,,,,,,,,
YouCam Nails - Manicure Salon for Custom Nail Art,Beauty,4.3,132137,"10,000,000+",10000000,15143771,True,0.0,USD,Varies with device,Varies with device,Perfect Corp.,28-Oct-15,15-Nov-20,Everyone,False,False,False,,,,,,,,,,
Color by Number: Free Coloring Games - Drawing Art,Board,4.2,81373,"10,000,000+",10000000,21388045,True,0.0,USD,29M,4.1 and up,Fun Games For Free,4-Jan-18,26-Nov-20,Everyone,False,True,False,,,,,,,,,,
